"Fiscal Year","Contracting Department ID","Contracting Department Name","Product or Service Code","Product or Service Description","Action Obligation","Actions"
"2003","0300","LIBRARY OF CONGRESS","R612","INFORMATION RETRIEVAL","$500.00","22"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","1040","CHEMICAL WEAPONS AND EQUIPMENT","$159,725.00","1"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","2310","PASSENGER MOTOR VEHICLES","$204,780.00","2"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","3610","PRINTING,DUPLICATING & BOOKBIND EQ","$619,736.00","12"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","5450","MISC PREFABRICATED STRUCTURES","$120,000.00","1"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","5805","TELEPHONE AND TELEGRAPH EQUIPMENT","$1,864,974.00","21"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","5810","COMM SECURITY EQ & COMPS","$130,000.00","1"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","6130","CONVERTERS, ELECTRICAL, NONROTATING","$25,000.00","1"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","6150","MISC ELECTRIC POWER & DISTRIB EQ","$62,254.00","1"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","6210","INDOOR & OUTDOOR ELEC LIGHTING FIXT","$50,000.00","1"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","6350","MISC ALARM, SIGNAL, SEC SYSTEMS","$116,025.00","3"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7010","ADPE SYSTEM CONFIGURATION","$3,663,779.00","32"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7021","ADP CENTRAL PROCESSING UNIT-DIGITAL","$193,000.00","1"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","$1,324,008.00","6"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7030","ADP SOFTWARE","$5,631,336.00","36"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7035","ADP SUPPORT EQUIPMENT","$164,543.00","3"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7045","ADP SUPPLIES","$89,000.00","1"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7050","ADP COMPONENTS","$1,210,830.00","9"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7110","OFFICE FURNITURE","$26,993.00","2"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7490","MISCELLANEOUS OFFICE MACHINES","$35.00","1"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7630","NEWSPAPERS AND PERIODICALS","$66.00","1"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","7670","MICROFILM, PROCESSED","$33.00","1"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","9999","MISCELLANEOUS ITEMS","$250,000.00","2"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","AD26","SERVICES (MANAGEMENT/SUPPORT)","$30,000.00","1"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","B544","TECHNOLOGY STUDIES","$35,000.00","1"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","C219","OTHER ARCHITECTS & ENGIN GEN","$269,508.00","2"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D301","ADP FACILITY MANAGEMENT","$4,927,412.00","12"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D302","ADP SYSTEMS DEVELOPMENT SERVICES","$673,000.00","3"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D304","ADP SVCS/TELECOMM & TRANSMISSION","$1,809,047.00","16"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D306","ADP SYSTEMS ANALYSIS SERVICES","$1,109,609.00","13"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D307","AUTOMATED INFORMATION SYSTEM SVCS","$584,304.00","2"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D308","PROGRAMMING SERVICES","$1,593,568.00","15"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D309","ADP INF, BROADCAST & DIST SVCS","$204,750.00","2"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D314","ADP ACQUISITION SUP SVCS","$322,000.00","1"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D317","AUTO NEWS, DATA & OTHER SVCS","$412,903.00","13"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","D399","OTHER ADP & TELECOMMUNICATIONS SVCS","$26,278,429.00","21"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","J070","MAINT-REP OF ADP EQ & SUPPLIES","$92,027.00","2"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","J074","MAINT-REP OF OFFICE MACHINES","$41,000.00","1"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R407","PROGRAM EVALUATION SERVICES","$221,060.00","4"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R499","OTHER PROFESSIONAL SERVICES","$80,000.00","1"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R603","TRANSCRIPTION SERVICES","$400,198.00","3"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R708","PUBLIC RELATIONS SERVICES","$216,887.00","8"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","R799","OTHER MANAGEMENT SUPPORT SERVICES","$29,117.00","2"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S113","TELEPHONE AND-OR COMMUNICATIONS SER","$39,901.00","2"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S206","GUARD SERVICES","$927,824.00","2"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","S216","FACILITIES OPERATIONS SUPPORT SVCS","$251,526.00","4"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","T016","AUDIO/VISUAL SERVICES","$598,204.00","13"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT","X224","LEASE-RENT OF PARKING FACILITIES","$96,966.00","2"
"2003","1100","EXECUTIVE OFFICE OF THE PRESIDENT",,,"$0.00","3"
"2003","1145","PEACE CORPS","2310","PASSENGER MOTOR VEHICLES","$678,695.00","1"
"2003","1145","PEACE CORPS","3610","PRINTING,DUPLICATING & BOOKBIND EQ","$8,130.00","2"
"2003","1145","PEACE CORPS","5821","RADIO & TV EQ AIRBORNE","$35,799.00","2"
"2003","1145","PEACE CORPS","5895","MISC COMMUNICATION EQ","$0.00","1"
"2003","1145","PEACE CORPS","6515","MED & SURGICAL INSTRUMENTS,EQ & SUP","$171,281.54","3"
"2003","1145","PEACE CORPS","6520","DENTAL INSTRUMENTS EQ & SUPPLIES","$78,810.00","2"
"2003","1145","PEACE CORPS","7025","ADP INPUT/OUTPUT & STORAGE DEVICES","$193,889.00","6"
"2003","1145","PEACE CORPS","7030","ADP SOFTWARE","$165,692.00","4"
"2003","1145","PEACE CORPS","7110","OFFICE FURNITURE","$574,254.00","8"
"2003","1145","PEACE CORPS","7610","BOOKS AND PAMPHLETS","$26,000.00","2"
"2003","1145","PEACE CORPS","9905","SIGNS,AD DISPLAYS & IDENT PLATES","$47,904.00","1"
"2003","1145","PEACE CORPS","9999","MISCELLANEOUS ITEMS","$84,250.00","5"
"2003","1145","PEACE CORPS","AD23","SERVICES (ADVANCED)","$13,038.00","2"
"2003","1145","PEACE CORPS","D302","ADP SYSTEMS DEVELOPMENT SERVICES","$43,513.00","3"
"2003","1145","PEACE CORPS","D306","ADP SYSTEMS ANALYSIS SERVICES","$2,057,008.00","25"
"2003","1145","PEACE CORPS","D307","AUTOMATED INFORMATION SYSTEM SVCS","$12,709,009.92","31"
"2003","1145","PEACE CORPS","D308","PROGRAMMING SERVICES","$442,568.00","3"
"2003","1145","PEACE CORPS","D310","ADP BACKUP AND SECURITY SERVICES","$14,000.00","1"
"2003","1145","PEACE CORPS","D314","ADP ACQUISITION SUP SVCS","$713,593.00","9"
"2003","1145","PEACE CORPS","D317","AUTO NEWS, DATA & OTHER SVCS","$70,250.00","2"
"2003","1145","PEACE CORPS","D399","OTHER ADP & TELECOMMUNICATIONS SVCS","$3,219,599.00","10"
"2003","1145","PEACE CORPS","J070","MAINT-REP OF ADP EQ & SUPPLIES","$61,516.00","1"
"2003","1145","PEACE CORPS","N099","INSTALL OF MISC EQ","$45,148.00","4"
"2003","1145","PEACE CORPS","Q201","GENERAL HEALTH CARE SERVICES","$400,000.00","3"
"2003","1145","PEACE CORPS","R419","EDUCATIONAL SERVICES","$318,423.00","2"
"2003","1145","PEACE CORPS","R497","PERSONAL SERVICES CONTRACTS","$8,074,202.00","247"
"2003","1145","PEACE CORPS","R604","MAILING AND DISTRIBUTION SERVICES","$642,481.00","6"
"2003","1145","PEACE CORPS","R703","ACCOUNTING SERVICES","$1,590,827.00","14"
"2003","1145","PEACE CORPS","R704","AUDITING SERVICES","$1,774,400.00","2"
"2003","1145","PEACE CORPS","R707","MGT SVCS/CONTRACT & PROCUREMENT SUP","$427,214.00","3"
"2003","1145","PEACE CORPS","R708","PUBLIC RELATIONS SERVICES","$662,600.00","6"
"2003","1145","PEACE CORPS","R799","OTHER MANAGEMENT SUPPORT SERVICES","$6,305,041.00","6"
"2003","1145","PEACE CORPS","S113","TELEPHONE AND-OR COMMUNICATIONS SER","$39,000.00","2"
"2003","1145","PEACE CORPS","S215","WAREHOUSING AND STORAGE SERVICES","$105,000.00","1"
"2003","1145","PEACE CORPS","U006","VOCATIONAL/TECHNICAL","$1,612,565.00","7"
"2003","1145","PEACE CORPS","U099","OTHER ED & TRNG SVCS","$22,187.00","2"
"2003","1145","PEACE CORPS","V231","LODGING - HOTEL/MOTEL","$591,840.00","2"
"2003","1145","PEACE CORPS","V302","TRAVEL AGENT SERVICES","$350,400.00","2"
"2003","1145","PEACE CORPS",,,"$0.00","6"
"2003","1152","AGENCY FOR INTERNATIONAL DEVELOPMENT","R421","TECHNICAL ASSISTANCE","$750,000.00","1"
"2003","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","C219","OTHER ARCHITECTS & ENGIN GEN","$100,917.00","3"
"2003","1153","UNITED STATES TRADE AND DEVELOPMENT AGENCY","R799","OTHER MANAGEMENT SUPPORT SERVICES","$30,000.00","1"
"2003","1200","AGRICULTURE, DEPARTMENT OF","1005","GUNS, THROUGH 30 MM","$599,396.00","7"
"2003","1200","AGRICULTURE, DEPARTMENT OF","1095","MISCELLANEOUS WEAPONS","$32,625.00","2"
"2003","1200","AGRICULTURE, DEPARTMENT OF","1290","MISC FIRE CONT EQUIPMENT","$658,894.00","18"
"2003","1200","AGRICULTURE, DEPARTMENT OF","1377","CARTRIDGE & PROPELLANT DEVICES","$45,240.00","3"
"2003","1200","AGRICULTURE, DEPARTMENT OF","1510","AIRCRAFT, FIXED WING","$5,501,749.00","15"
"2003","1200","AGRICULTURE, DEPARTMENT OF","1520","AIRCRAFT, ROTARY WING","$428,000.00","2"
"2003","1200","AGRICULTURE, DEPARTMENT OF","1680","MISCL AIRCRAFT ACCESSORIES COMPS","$103,961.00","5"
"2003","1200","AGRICULTURE, DEPARTMENT OF","1730","AIRCRAFT GROUND SERVICING EQUIPMENT","$112,857.00","1"
"2003","1200","AGRICULTURE, DEPARTMENT OF","1740","AIRFIELD SPECIAL TRUCKS & TRAILERS","$229,486.00","1"
"2003","1200","AGRICULTURE, DEPARTMENT OF","1920","FISHING VESSELS","$53,002.00","1"
"2003","1200","AGRICULTURE, DEPARTMENT OF","1940","SMALL CRAFT","$391,692.00","5"
"2003","1200","AGRICULTURE, DEPARTMENT OF","1945","PONTOONS AND FLOATING DOCKS","$101,308.00","2"
"2003","1200","AGRICULTURE, DEPARTMENT OF","1990","MISCELLANEOUS VESSELS","$61,620.00","1"
"2003","1200","AGRICULTURE, DEPARTMENT OF","2220","RAIL CARS","$46,243.00","1"
"2003","1200","AGRICULTURE, DEPARTMENT OF","2305","GROUND EFFECT VEHICLES","$203,187.00","4"
"2003","1200","AGRICULTURE, DEPARTMENT OF","2310","PASSENGER MOTOR VEHICLES","$2,471,731.00","40"
"2003","1200","AGRICULTURE, DEPARTMENT OF","2320","TRUCKS AND TRUCK TRACTORS, WHEELED","$1,441,432.77","19"
"2003","1200","AGRICULTURE, DEPARTMENT OF","2330","TRAILERS","$181,383.00","4"
"2003","1200","AGRICULTURE, DEPARTMENT OF","2340","MOTORCYCLE,MOTOR SCOOTERS & BIKES","$191,103.00","8"
"2003","1200","AGRICULTURE, DEPARTMENT OF","2410","TRACTORS, FULL TRACKED, LOW SPEED","$85,762.00","2"
"2003","1200","AGRICULTURE, DEPARTMENT OF","2420","TRACTORS, WHEELED","$197,215.00","5"
"2003","1200","AGRICULTURE, DEPARTMENT OF","2430","TRACTORS, FULL TRACKED, HIGH SPEED","$50,929.00","1"
"2003","1200","AGRICULTURE, DEPARTMENT OF","2510","VEH CAB BODY FRAME STRUCTURAL COMP","$57,572.00","1"
"2003","1200","AGRICULTURE, DEPARTMENT OF","2810","GAS RECIPROCATING ENG - AIRCRAFT","$52,790.00","2"
"2003","1200","AGRICULTURE, DEPARTMENT OF","2935","ENGINE COOLING SYS COMPONENTS - AIR","$53,051.00","1"
"2003","1200","AGRICULTURE, DEPARTMENT OF","2990","MISC ENGINE ACCESSORIES - NONAIR","$128.97","1"
"2003","1200","AGRICULTURE, DEPARTMENT OF","3220","WOODWORKING MACHINES","$25,922.00","1"
"2003","1200","AGRICULTURE, DEPARTMENT OF","3405","SAWS AND FILING MACHINES","$38,720.00","1"
"2003","1200","AGRICULTURE, DEPARTMENT OF","3441","BENDING AND FORMING MACHINES","$5,209.00","1"
"2003","1200","AGRICULTURE, DEPARTMENT OF","3461","SECONDARY METALWORKING MACH-ACCESS","$100,527.00","1"
